name,country,lat,lon,month,tmin,tmax,sun_days_gt5h,sun_coverage,sun_source
Utrecht,NL,52.0908,5.1222,12,2.89,7.81,1.004,0.0,spatial_fill
Venlo,NL,51.37,6.1681,1,1.357,5.986,2.533,0.0,spatial_fill
Venlo,NL,51.37,6.1681,2,1.968,8.634,6.051,0.0,spatial_fill
Venlo,NL,51.37,6.1681,3,3.087,11.886,10.92,0.0,spatial_fill
Venlo,NL,51.37,6.1681,4,5.0,15.286,13.714,0.0,spatial_fill
Venlo,NL,51.37,6.1681,5,8.999,19.815,16.636,0.0,spatial_fill
Venlo,NL,51.37,6.1681,6,13.3,23.926,18.819,0.0,spatial_fill
Venlo,NL,51.37,6.1681,7,13.993,24.478,17.767,0.0,spatial_fill
Venlo,NL,51.37,6.1681,8,14.358,24.558,18.711,0.0,spatial_fill
Venlo,NL,51.37,6.1681,9,11.374,21.05,15.209,0.0,spatial_fill
Venlo,NL,51.37,6.1681,10,8.904,15.755,7.538,0.0,spatial_fill
Venlo,NL,51.37,6.1681,11,4.36,9.863,3.868,0.0,spatial_fill
Venlo,NL,51.37,6.1681,12,2.799,7.343,1.852,0.0,spatial_fill
Alta,NO,69.968,23.271,1,-10.51,-4.232,,0.0,missing
Alta,NO,69.968,23.271,2,-9.269,-2.958,,0.0,missing
Alta,NO,69.968,23.271,3,-7.165,-0.525,,0.0,missing
Alta,NO,69.968,23.271,4,-2.757,3.361,,0.0,missing
Alta,NO,69.968,23.271,5,2.833,8.987,,0.0,missing
Alta,NO,69.968,23.271,6,7.905,13.844,,0.0,missing
Alta,NO,69.968,23.271,7,11.356,17.886,,0.0,missing
Alta,NO,69.968,23.271,8,9.805,16.256,,0.0,missing
Alta,NO,69.968,23.271,9,6.245,12.117,,0.0,missing
Alta,NO,69.968,23.271,10,0.109,4.671,,0.0,missing
Alta,NO,69.968,23.271,11,-5.237,-0.197,,0.0,missing
Alta,NO,69.968,23.271,12,-8.712,-2.64,,0.0,missing
Arendal,NO,58.461,8.772,1,-0.804,3.537,1.902,0.0,spatial_fill
Arendal,NO,58.461,8.772,2,-0.463,4.029,6.632,0.0,spatial_fill
Arendal,NO,58.461,8.772,3,0.936,6.09,11.987,0.0,spatial_fill
Arendal,NO,58.461,8.772,4,3.629,9.608,20.493,0.0,spatial_fill
Arendal,NO,58.461,8.772,5,8.481,14.396,26.133,0.0,spatial_fill
Arendal,NO,58.461,8.772,6,12.729,18.708,23.976,0.0,spatial_fill
Arendal,NO,58.461,8.772,7,14.308,20.088,18.831,0.0,spatial_fill
Arendal,NO,58.461,8.772,8,13.708,19.256,18.327,0.0,spatial_fill
Arendal,NO,58.461,8.772,9,11.775,16.717,14.728,0.0,spatial_fill
Arendal,NO,58.461,8.772,10,7.49,11.993,5.834,0.0,spatial_fill
Arendal,NO,58.461,8.772,11,3.518,7.516,1.617,0.0,spatial_fill
Arendal,NO,58.461,8.772,12,1.147,5.149,0.307,0.0,spatial_fill
Asker,NO,59.8333,10.4372,1,-2.01,2.284,1.796,0.0,spatial_fill
Asker,NO,59.8333,10.4372,2,-0.973,3.833,7.28,0.0,spatial_fill
Asker,NO,59.8333,10.4372,3,0.178,5.973,11.715,0.0,spatial_fill
Asker,NO,59.8333,10.4372,4,2.833,9.516,19.358,0.0,spatial_fill
Asker,NO,59.8333,10.4372,5,6.58,14.248,24.843,0.0,spatial_fill
Asker,NO,59.8333,10.4372,6,10.562,17.388,23.462,0.0,spatial_fill
Asker,NO,59.8333,10.4372,7,12.465,18.915,19.173,0.0,spatial_fill
Asker,NO,59.8333,10.4372,8,11.799,17.851,19.106,0.0,spatial_fill
Asker,NO,59.8333,10.4372,9,9.645,15.036,14.972,0.0,spatial_fill
Asker,NO,59.8333,10.4372,10,6.079,10.371,6.269,0.0,spatial_fill
Asker,NO,59.8333,10.4372,11,2.46,6.11,1.407,0.0,spatial_fill
Asker,NO,59.8333,10.4372,12,-0.043,3.877,0.518,0.0,spatial_fill
Bergen,NO,60.393,5.3242,1,-0.019,4.311,2.059,0.0,spatial_fill
Bergen,NO,60.393,5.3242,2,0.4,5.228,7.088,0.0,spatial_fill
Bergen,NO,60.393,5.3242,3,1.521,7.082,12.036,0.0,spatial_fill
Bergen,NO,60.393,5.3242,4,3.318,10.812,20.103,0.0,spatial_fill
Bergen,NO,60.393,5.3242,5,7.412,15.067,25.746,0.0,spatial_fill
Bergen,NO,60.393,5.3242,6,10.852,17.955,23.746,0.0,spatial_fill
Bergen,NO,60.393,5.3242,7,12.344,18.926,19.492,0.0,spatial_fill
Bergen,NO,60.393,5.3242,8,12.092,18.25,18.884,0.0,spatial_fill
Bergen,NO,60.393,5.3242,9,10.142,16.308,14.759,0.0,spatial_fill
Bergen,NO,60.393,5.3242,10,6.374,11.812,6.119,0.0,spatial_fill
Bergen,NO,60.393,5.3242,11,3.177,7.608,1.651,0.0,spatial_fill
Bergen,NO,60.393,5.3242,12,1.635,5.746,0.423,0.0,spatial_fill
Bodø,NO,67.28,14.405,1,-1.785,1.716,,0.0,missing
Bodø,NO,67.28,14.405,2,-1.532,2.033,,0.0,missing
Bodø,NO,67.28,14.405,3,-1.051,2.795,,0.0,missing
Bodø,NO,67.28,14.405,4,1.41,5.675,,0.0,missing
Bodø,NO,67.28,14.405,5,4.947,9.767,,0.0,missing
Bodø,NO,67.28,14.405,6,8.362,13.617,,0.0,missing
Bodø,NO,67.28,14.405,7,11.599,16.731,,0.0,missing
Bodø,NO,67.28,14.405,8,11.296,16.083,,0.0,missing
Bodø,NO,67.28,14.405,9,8.866,13.277,,0.0,missing
Bodø,NO,67.28,14.405,10,4.683,8.037,,0.0,missing
Bodø,NO,67.28,14.405,11,1.645,4.827,,0.0,missing
Bodø,NO,67.28,14.405,12,-0.35,3.08,,0.0,missing
Drammen,NO,59.7439,10.2045,1,-5.828,-0.651,1.819,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,2,-4.353,1.762,7.3,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,3,-2.212,5.872,11.723,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,4,1.303,11.325,19.367,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,5,6.555,17.254,24.865,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,6,11.258,21.33,23.475,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,7,12.984,22.508,19.119,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,8,11.648,20.717,19.02,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,9,9.28,16.956,14.902,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,10,3.942,10.256,6.242,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,11,-0.638,3.831,1.428,0.0,spatial_fill
Drammen,NO,59.7439,10.2045,12,-4.291,0.551,0.517,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,1,-2.863,1.472,0.812,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,2,-1.949,2.461,6.218,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,3,-0.262,5.165,11.146,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,4,2.995,10.366,18.875,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,5,8.183,15.761,23.687,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,6,13.011,19.715,22.875,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,7,14.852,21.06,19.833,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,8,14.063,19.646,21.241,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,9,11.366,16.625,16.515,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,10,6.441,10.925,6.375,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,11,1.959,5.797,0.656,0.0,spatial_fill
Fredrikstad,NO,59.218,10.929,12,-0.904,2.98,0.453,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,1,-7.97,-2.112,1.792,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,2,-7.059,-0.369,7.266,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,3,-3.734,4.019,11.703,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,4,-0.031,9.08,19.352,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,5,5.571,15.571,24.827,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,6,10.376,20.132,23.458,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,7,11.829,21.493,19.102,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,8,10.78,19.72,19.047,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,9,8.223,15.479,14.915,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,10,3.16,8.923,6.222,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,11,-1.523,2.792,1.41,0.0,spatial_fill
Gjøvik,NO,60.7957,10.6915,12,-5.618,-0.671,0.513,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,1,-1.483,3.612,2.033,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,2,-0.964,4.319,6.816,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,3,0.424,6.548,12.017,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,4,3.191,10.253,20.446,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,5,7.867,15.271,26.147,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,6,12.102,19.278,24.006,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,7,13.654,20.745,18.567,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,8,12.908,19.678,17.908,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,9,11.215,17.044,14.356,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,10,6.818,12.152,5.728,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,11,2.986,7.546,1.722,0.0,spatial_fill
Grimstad,NO,58.3405,8.5934,12,0.569,5.139,0.324,0.0,spatial_fill
Halden,NO,59.1248,11.3875,1,-2.863,1.472,0.844,0.0,spatial_fill
Halden,NO,59.1248,11.3875,2,-1.949,2.461,6.266,0.0,spatial_fill
Halden,NO,59.1248,11.3875,3,-0.262,5.165,11.177,0.0,spatial_fill
Halden,NO,59.1248,11.3875,4,2.995,10.366,18.896,0.0,spatial_fill
Halden,NO,59.1248,11.3875,5,8.183,15.761,23.74,0.0,spatial_fill
Halden,NO,59.1248,11.3875,6,13.011,19.715,22.896,0.0,spatial_fill
Halden,NO,59.1248,11.3875,7,14.852,21.06,19.917,0.0,spatial_fill
Halden,NO,59.1248,11.3875,8,14.063,19.646,21.27,0.0,spatial_fill
Halden,NO,59.1248,11.3875,9,11.366,16.625,16.555,0.0,spatial_fill
Halden,NO,59.1248,11.3875,10,6.441,10.925,6.438,0.0,spatial_fill
Halden,NO,59.1248,11.3875,11,1.959,5.797,0.672,0.0,spatial_fill
Halden,NO,59.1248,11.3875,12,-0.904,2.98,0.461,0.0,spatial_fill
Hamar,NO,60.794,11.068,1,-9.11,-2.789,0.745,0.0,spatial_fill
Hamar,NO,60.794,11.068,2,-7.939,-0.209,6.118,0.0,spatial_fill
Hamar,NO,60.794,11.068,3,-3.815,4.653,11.079,0.0,spatial_fill
Hamar,NO,60.794,11.068,4,-0.214,10.108,18.83,0.0,spatial_fill
Hamar,NO,60.794,11.068,5,5.843,16.801,23.576,0.0,spatial_fill
Hamar,NO,60.794,11.068,6,11.031,21.438,22.83,0.0,spatial_fill
Hamar,NO,60.794,11.068,7,12.275,22.459,19.655,0.0,spatial_fill
Hamar,NO,60.794,11.068,8,10.74,20.378,21.179,0.0,spatial_fill
Hamar,NO,60.794,11.068,9,8.112,16.198,16.432,0.0,spatial_fill
Hamar,NO,60.794,11.068,10,2.367,9.332,6.241,0.0,spatial_fill
Hamar,NO,60.794,11.068,11,-2.518,2.467,0.623,0.0,spatial_fill
Hamar,NO,60.794,11.068,12,-7.31,-1.675,0.436,0.0,spatial_fill
Harstad,NO,68.799,16.541,1,-5.481,-0.599,,0.0,missing
Harstad,NO,68.799,16.541,2,-5.004,0.339,,0.0,missing
Harstad,NO,68.799,16.541,3,-4.039,1.661,,0.0,missing
Harstad,NO,68.799,16.541,4,-0.937,4.909,,0.0,missing
Harstad,NO,68.799,16.541,5,3.694,9.938,,0.0,missing
Harstad,NO,68.799,16.541,6,8.046,14.268,,0.0,missing
Harstad,NO,68.799,16.541,7,10.896,17.585,,0.0,missing
Harstad,NO,68.799,16.541,8,10.196,16.331,,0.0,missing
Harstad,NO,68.799,16.541,9,6.999,12.797,,0.0,missing
Harstad,NO,68.799,16.541,10,2.041,6.685,,0.0,missing
Harstad,NO,68.799,16.541,11,-1.282,2.933,,0.0,missing
Harstad,NO,68.799,16.541,12,-3.653,1.026,,0.0,missing
Haugesund,NO,59.4138,5.268,1,1.246,4.971,1.769,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,2,1.361,5.274,6.45,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,3,2.232,6.244,11.96,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,4,4.123,9.13,20.545,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,5,7.812,12.539,26.13,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,6,11.132,15.457,23.953,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,7,12.805,16.782,19.11,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,8,13.16,17.07,18.76,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,9,11.486,15.766,15.13,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,10,8.066,11.964,5.961,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,11,4.706,8.344,1.51,0.0,spatial_fill
Haugesund,NO,59.4138,5.268,12,3.136,6.598,0.291,0.0,spatial_fill
Horten,NO,59.4172,10.4834,1,-4.486,0.948,0.783,0.0,spatial_fill
Horten,NO,59.4172,10.4834,2,-3.222,2.56,6.175,0.0,spatial_fill
Horten,NO,59.4172,10.4834,3,-1.258,5.734,11.117,0.0,spatial_fill
Horten,NO,59.4172,10.4834,4,1.976,10.88,18.856,0.0,spatial_fill
Horten,NO,59.4172,10.4834,5,7.143,16.236,23.639,0.0,spatial_fill
Horten,NO,59.4172,10.4834,6,11.754,20.301,22.856,0.0,spatial_fill
Horten,NO,59.4172,10.4834,7,13.33,21.526,19.755,0.0,spatial_fill
Horten,NO,59.4172,10.4834,8,12.261,20.038,21.214,0.0,spatial_fill
Horten,NO,59.4172,10.4834,9,9.929,16.772,16.479,0.0,spatial_fill
Horten,NO,59.4172,10.4834,10,5.117,10.793,6.317,0.0,spatial_fill
Horten,NO,59.4172,10.4834,11,0.864,5.491,0.642,0.0,spatial_fill
Horten,NO,59.4172,10.4834,12,-2.458,2.296,0.446,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,1,-7.754,-1.154,1.886,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,2,-6.138,1.672,7.355,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,3,-3.821,5.643,11.745,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,4,-0.312,10.747,19.393,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,5,5.102,16.909,24.924,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,6,9.872,21.008,23.512,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,7,11.551,22.151,18.945,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,8,9.867,20.27,18.756,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,9,7.604,16.728,14.689,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,10,2.443,9.97,6.153,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,11,-2.166,3.375,1.489,0.0,spatial_fill
Kongsberg,NO,59.6686,9.6502,12,-5.92,-0.173,0.514,0.0,spatial_fill
Kristiansand,NO,58.1467,7.9956,1,-3.467,2.44,3.333,0.3,station
Kristiansand,NO,58.1467,7.9956,2,-2.649,3.908,8.667,0.3,station
Kristiansand,NO,58.1467,7.9956,3,-1.233,6.597,12.333,0.3,station
Kristiansand,NO,58.1467,7.9956,4,1.278,10.75,20.0,0.3,station
Kristiansand,NO,58.1467,7.9956,5,6.08,16.0,26.333,0.3,station
Kristiansand,NO,58.1467,7.9956,6,10.596,19.752,24.333,0.3,station
Kristiansand,NO,58.1467,7.9956,7,12.134,21.045,16.0,0.3,station
Kristiansand,NO,58.1467,7.9956,8,11.093,19.822,13.784,0.371,station
Kristiansand,NO,58.1467,7.9956,9,9.502,16.883,10.75,0.4,station
Kristiansand,NO,58.1467,7.9956,10,5.02,11.605,4.75,0.4,station
Kristiansand,NO,58.1467,7.9956,11,1.186,6.608,2.75,0.4,station
Kristiansand,NO,58.1467,7.9956,12,-1.187,3.975,0.5,0.4,station
Kristiansund,NO,63.1105,7.7279,1,0.655,4.565,,0.0,missing
Kristiansund,NO,63.1105,7.7279,2,0.621,5.11,,0.0,missing
Kristiansund,NO,63.1105,7.7279,3,1.276,6.175,,0.0,missing
Kristiansund,NO,63.1105,7.7279,4,2.996,8.868,,0.0,missing
Kristiansund,NO,63.1105,7.7279,5,6.597,12.871,,0.0,missing
Kristiansund,NO,63.1105,7.7279,6,9.991,15.832,,0.0,missing
Kristiansund,NO,63.1105,7.7279,7,12.032,17.675,,0.0,missing
Kristiansund,NO,63.1105,7.7279,8,11.816,17.043,,0.0,missing
Kristiansund,NO,63.1105,7.7279,9,9.905,15.292,,0.0,missing
Kristiansund,NO,63.1105,7.7279,10,6.138,10.811,,0.0,missing
Kristiansund,NO,63.1105,7.7279,11,2.977,7.058,,0.0,missing
Kristiansund,NO,63.1105,7.7279,12,1.516,5.307,,0.0,missing
Larvik,NO,59.0533,10.0352,1,-2.271,1.934,1.839,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,2,-1.463,2.793,7.319,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,3,0.294,5.222,11.733,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,4,3.371,9.612,19.376,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,5,8.402,14.798,24.885,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,6,12.971,18.599,23.486,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,7,14.482,20.243,19.089,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,8,13.82,19.071,18.963,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,9,11.473,16.418,14.858,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,10,6.785,11.008,6.229,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,11,2.247,5.917,1.444,0.0,spatial_fill
Larvik,NO,59.0533,10.0352,12,-0.42,3.389,0.517,0.0,spatial_fill
Levanger,NO,63.7464,11.2996,1,-4.333,0.803,,0.0,missing
Levanger,NO,63.7464,11.2996,2,-3.942,1.801,,0.0,missing
Levanger,NO,63.7464,11.2996,3,-2.262,4.643,,0.0,missing
Levanger,NO,63.7464,11.2996,4,0.782,8.81,,0.0,missing
Levanger,NO,63.7464,11.2996,5,5.494,14.312,,0.0,missing
Levanger,NO,63.7464,11.2996,6,9.576,18.492,,0.0,missing
Levanger,NO,63.7464,11.2996,7,11.518,20.323,,0.0,missing
Levanger,NO,63.7464,11.2996,8,10.329,18.575,,0.0,missing
Levanger,NO,63.7464,11.2996,9,8.139,15.594,,0.0,missing
Levanger,NO,63.7464,11.2996,10,3.582,9.25,,0.0,missing
Levanger,NO,63.7464,11.2996,11,-1.305,3.738,,0.0,missing
Levanger,NO,63.7464,11.2996,12,-3.197,1.742,,0.0,missing
Lillehammer,NO,61.1151,10.4663,1,-9.494,-3.604,1.804,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,2,-8.322,-1.111,7.274,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,3,-5.309,3.199,11.705,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,4,-1.321,8.15,19.356,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,5,3.897,14.532,24.835,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,6,8.808,19.13,23.464,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,7,10.475,20.16,19.052,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,8,8.908,18.028,18.982,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,9,6.298,14.01,14.862,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,10,0.983,7.212,6.195,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,11,-4.065,0.78,1.422,0.0,spatial_fill
Lillehammer,NO,61.1151,10.4663,12,-7.901,-2.673,0.512,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,1,-6.028,-0.289,0.774,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,2,-4.598,1.746,6.161,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,3,-2.197,5.911,11.107,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,4,1.139,11.524,18.849,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,5,6.603,17.503,23.623,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,6,11.534,21.831,22.849,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,7,13.084,23.025,19.731,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,8,11.855,21.004,21.205,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,9,9.119,17.029,16.468,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,10,3.953,10.275,6.298,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,11,-0.194,4.587,0.637,0.0,spatial_fill
Lillestrøm,NO,59.956,11.0492,12,-3.812,1.045,0.444,0.0,spatial_fill
Mo i Rana,NO,66.3128,14.1428,1,-7.0,-2.145,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,2,-6.608,-1.195,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,3,-5.288,1.178,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,4,-1.433,5.227,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,5,3.217,10.405,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,6,8.306,15.572,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,7,11.402,18.875,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,8,9.954,16.505,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,9,6.962,12.647,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,10,1.847,5.784,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,11,-2.525,1.253,,0.0,missing
Mo i Rana,NO,66.3128,14.1428,12,-5.157,-0.709,,0.0,missing
Molde,NO,62.737,7.16,1,0.368,4.416,,0.0,missing
Molde,NO,62.737,7.16,2,0.665,4.774,,0.0,missing
Molde,NO,62.737,7.16,3,1.25,5.926,,0.0,missing
Molde,NO,62.737,7.16,4,2.925,8.501,,0.0,missing
Molde,NO,62.737,7.16,5,6.572,12.373,,0.0,missing
Molde,NO,62.737,7.16,6,10.187,15.726,,0.0,missing
Molde,NO,62.737,7.16,7,12.328,17.748,,0.0,missing
Molde,NO,62.737,7.16,8,12.036,16.924,,0.0,missing
Molde,NO,62.737,7.16,9,9.956,14.993,,0.0,missing
Molde,NO,62.737,7.16,10,6.267,10.776,,0.0,missing
Molde,NO,62.737,7.16,11,3.048,6.982,,0.0,missing
Molde,NO,62.737,7.16,12,1.259,5.175,,0.0,missing
Moss,NO,59.434,10.6577,1,-5.195,0.418,0.789,0.0,spatial_fill
Moss,NO,59.434,10.6577,2,-3.874,2.091,6.184,0.0,spatial_fill
Moss,NO,59.434,10.6577,3,-1.903,5.488,11.123,0.0,spatial_fill
Moss,NO,59.434,10.6577,4,1.221,10.949,18.859,0.0,spatial_fill
Moss,NO,59.434,10.6577,5,6.54,16.464,23.649,0.0,spatial_fill
Moss,NO,59.434,10.6577,6,11.216,20.495,22.859,0.0,spatial_fill
Moss,NO,59.434,10.6577,7,12.74,21.614,19.771,0.0,spatial_fill
Moss,NO,59.434,10.6577,8,11.728,20.047,21.22,0.0,spatial_fill
Moss,NO,59.434,10.6577,9,9.369,16.656,16.487,0.0,spatial_fill
Moss,NO,59.434,10.6577,10,4.33,10.511,6.328,0.0,spatial_fill
Moss,NO,59.434,10.6577,11,0.115,5.023,0.645,0.0,spatial_fill
Moss,NO,59.434,10.6577,12,-3.221,1.804,0.447,0.0,spatial_fill
Narvik,NO,68.439,17.427,1,-5.816,-1.814,,0.0,missing
Narvik,NO,68.439,17.427,2,-5.159,-1.007,,0.0,missing
Narvik,NO,68.439,17.427,3,-4.447,0.095,,0.0,missing
Narvik,NO,68.439,17.427,4,-1.759,3.727,,0.0,missing
Narvik,NO,68.439,17.427,5,2.919,8.923,,0.0,missing
Narvik,NO,68.439,17.427,6,7.593,13.88,,0.0,missing
Narvik,NO,68.439,17.427,7,10.778,17.436,,0.0,missing
Narvik,NO,68.439,17.427,8,9.664,15.603,,0.0,missing
Narvik,NO,68.439,17.427,9,6.542,11.424,,0.0,missing
Narvik,NO,68.439,17.427,10,1.419,5.089,,0.0,missing
Narvik,NO,68.439,17.427,11,-1.72,1.569,,0.0,missing
Narvik,NO,68.439,17.427,12,-4.105,-0.324,,0.0,missing
Nesttun,NO,60.3182,5.3532,1,-0.019,4.311,2.064,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,2,0.4,5.228,7.093,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,3,1.521,7.082,12.037,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,4,3.318,10.812,20.103,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,5,7.412,15.067,25.748,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,6,10.852,17.955,23.748,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,7,12.344,18.926,19.475,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,8,12.092,18.25,18.861,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,9,10.142,16.308,14.741,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,10,6.374,11.812,6.11,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,11,3.177,7.608,1.656,0.0,spatial_fill
Nesttun,NO,60.3182,5.3532,12,1.635,5.746,0.423,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,1,-1.808,2.649,0.771,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,2,-0.819,3.969,6.157,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,3,0.534,6.474,11.104,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,4,3.157,10.12,18.847,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,5,7.06,14.997,23.618,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,6,11.073,18.408,22.847,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,7,12.962,19.947,19.723,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,8,12.257,18.687,21.203,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,9,10.04,15.797,16.464,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,10,5.95,10.675,6.292,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,11,2.485,6.326,0.636,0.0,spatial_fill
Oslo,NO,59.9127,10.7461,12,-0.262,3.737,0.443,0.0,spatial_fill
Porsgrunn,NO,59.1405,9.6561,1,-2.353,1.548,1.993,0.0,spatial_fill
Porsgrunn,NO,59.1405,9.6561,2,-1.674,2.452,7.061,0.0,spatial_fill
